location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.01,135
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.025,150
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.05,167
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.1,190
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.15,203
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.2,217
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.25,223
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.3,234
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.35,246
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.4,257
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.45,277
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.5,307
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.55,340
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.6,361
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.65,373
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.7,385
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.75,398
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.8,410
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.85,420
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.9,445
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.95,468
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.975,487
01,2022-11-19,0,2022-11-19,wk inc flu hosp,quantile,0.99,506
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.01,60
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.025,81
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.05,106
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.1,137
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.15,162
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.2,190
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.25,220
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.3,249
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.35,268
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.4,284
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.45,297
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.5,307
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.55,317
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.6,339
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.65,366
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.7,394
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.75,425
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.8,461
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.85,503
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.9,533
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.95,598
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.975,639
01,2022-11-19,1,2022-11-26,wk inc flu hosp,quantile,0.99,668
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.01,10
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.025,29
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.05,61
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.1,116
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.15,156
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.2,185
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.25,204
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.3,221
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.35,240
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.4,260
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.45,282
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.5,307
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.55,331
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.6,358
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.65,388
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.7,422
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.75,462
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.8,508
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.85,563
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.9,615
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.95,684
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.975,773
01,2022-11-19,2,2022-12-03,wk inc flu hosp,quantile,0.99,839
01,2022-11-19,3,2022-12-10,wk inc flu hosp,quantile,0.01,0
01,2022-11-19,3,2022-12-10,wk inc flu hosp,quantile,0.025,3
01,2022-11-19,3,2022-12-10,wk inc flu hosp,quantile,0.05,33
01,2022-11-19,3,2022-12-10,wk inc flu hosp,quantile,0.1,93
