location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.01,43
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.025,46
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.05,51
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.1,61
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.15,72
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.2,79
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.25,86
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.3,91
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.35,94
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.4,97
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.45,101
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.5,107
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.55,112
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.6,117
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.65,122
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.7,127
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.75,133
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.8,140
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.85,146
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.9,153
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.95,164
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.975,172
01,2022-10-22,0,2022-10-22,wk inc flu hosp,quantile,0.99,181
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.01,18
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.025,29
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.05,39
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.1,51
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.15,63
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.2,75
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.25,83
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.3,88
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.35,94
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.4,101
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.45,107
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.5,114
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.55,123
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.6,133
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.65,139
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.7,147
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.75,156
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.8,167
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.85,177
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.9,191
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.95,211
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.975,226
01,2022-10-22,1,2022-10-29,wk inc flu hosp,quantile,0.99,243
01,2022-10-22,2,2022-11-05,wk inc flu hosp,quantile,0.01,6
