location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.01,93
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.025,104
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.05,115
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.1,128
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.15,137
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.2,150
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.25,162
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.3,170
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.35,184
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.4,199
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.45,216
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.5,233
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.55,250
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.6,266
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.65,281
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.7,295
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.75,310
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.8,319
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.85,325
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.9,334
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.95,351
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.975,374
01,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.99,399
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.01,15
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.025,28
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.05,47
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.1,75
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.15,99
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.2,125
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.25,149
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.3,167
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.35,185
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.4,203
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.45,219
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.5,233
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.55,249
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.6,266
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.65,285
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.7,303
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.75,321
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.8,342
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.85,367
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.9,394
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.95,423
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.975,451
01,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.99,493
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.01,0
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.025,2
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.05,10
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.1,52
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.15,83
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.2,111
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.25,130
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.3,150
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.35,169
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.4,189
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.45,211
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.5,233
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.55,257
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.6,280
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.65,304
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.7,320
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.75,337
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.8,357
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.85,380
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.9,417
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.95,474
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.975,512
01,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.99,564
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.01,0
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.025,0
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.05,2
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.1,31
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.15,62
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.2,90
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.25,114
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.3,140
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.35,164
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.4,187
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.45,210
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.5,234
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.55,258
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.6,284
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.65,311
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.7,333
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.75,356
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.8,382
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.85,410
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.9,451
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.95,508
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.975,562
01,2022-12-17,3,2023-01-07,wk inc flu hosp,quantile,0.99,623
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.01,31
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.025,36
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.05,44
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.1,54
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.15,57
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.2,59
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.25,63
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.3,67
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.35,74
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.4,80
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.45,87
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.5,96
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.55,104
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.6,110
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.65,116
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.7,119
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.75,123
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.8,128
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.85,134
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.9,142
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.95,154
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.975,163
02,2022-12-17,0,2022-12-17,wk inc flu hosp,quantile,0.99,173
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.01,16
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.025,22
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.05,33
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.1,43
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.15,50
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.2,56
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.25,62
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.3,68
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.35,78
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.4,87
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.45,96
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.5,105
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.55,115
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.6,126
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.65,134
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.7,146
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.75,156
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.8,160
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.85,169
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.9,181
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.95,199
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.975,213
02,2022-12-17,1,2022-12-24,wk inc flu hosp,quantile,0.99,229
02,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.01,4
02,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.025,14
02,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.05,24
02,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.1,37
02,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.15,46
02,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.2,53
02,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.25,58
02,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.3,68
02,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.35,79
02,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.4,90
02,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.45,101
02,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.5,114
02,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.55,126
02,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.6,140
02,2022-12-17,2,2022-12-31,wk inc flu hosp,quantile,0.65,149
